grease,0,0,vt. 涂脂于；贿赂 n. 油脂；贿赂
great,0,0,n. 大师；大人物；伟人们 adj. 伟大的，重大的；极好的，好的；主要的 Great: 伟大的|太好了|格瑞特 Great Discovery: 伟大的发现|巨大的发明|好棒的发现 Great Pyrenees: 大白熊犬|大白熊|大比利牛斯山犬
greedy,0,0,adj. 贪婪的；贪吃的；渴望的 greedy: 贪婪的|贪心的|贪心算法 Greedy algorithms: 贪婪算法|第十六章|贪心算法 Greedy Gut: 贪吃的肚子
Greek,0,0,n. 希腊语；希腊人 adj. 希腊的；希腊人的，希腊语的 Greek: 希腊语|希腊|希腊文 GREEK MEDITATION: 希腊冥想|古诗|希腊冥想曲 Yellow Greek: 回忆之河
green,0,0,n. 绿色；青春 adj. 绿色的；青春的 vt. 使…变绿色 vi. 变绿色 green: 绿色|蓝色的|格陵河 emerald green: 鲜绿色|艳绿色|沙宝绿石 Olive	Green: 橄榄绿
greenhouse,0,0,n. 温室 greenhouse: 温室|花房|周围有玻璃窗的座舱 Greenhouse Gas: 温室气体|温室效应气体|室气体 greenhouse effect: 温室效应|温室气体|温室效用
greet,0,0,vt. 欢迎，迎接；致敬，致意；映入眼帘 Greet: 问候|致意|致敬 Grass greet: 草绿色 greet hail: 致敬
greeting,0,0,n. 问候，招呼；祝贺 v. 致敬，欢迎（greet的现在分词） Greeting: 问候|致敬|赞词 select greeting: 选择应答语 greeting cards: 贺卡|贺年片
grieve,0,0,vi. 悲痛，哀悼 vt. 使悲伤，使苦恼 grieve: 悲痛|伤心|使痛苦 grieve for: 哀悼 Dominic Grieve: 格里夫
grind,0,0,n. 磨；苦工作 vt. 磨碎；磨快 vi. 磨碎；折磨 grind: 磨|碾磨|研磨 grind stone: 磨石|磨石砂轮 Chisel Grind: 凿式打磨
grip,0,0,n. 紧握；柄；支配；握拍方式；拍柄绷带 vt. 紧握；夹紧 vi. 抓住 Grip: 握把|夹头|基本握杆法 Dolly Grip: 轮架场务|摄影机车台场务|摄影移动车操纵人员 cable grip: 电缆夹|电缆钳
groan,0,0,n. 呻吟；叹息；吱嘎声 vt. 呻吟；抱怨 vi. 呻吟；抱怨；发吱嘎声 Groan: 呻吟|哼|叹息 groan moan: 呻吟 Vampire groan: 吸血鬼之音
grocer,0,0,n. 杂货店；食品商 grocer: 食品商|杂货商|南货商 grocer eczema: 食品店员湿疹 grocer -: 食品杂货商
grocery,0,0,n. 食品杂货店 Grocery: 食品杂货店|杂货店|杂货 Green Grocery: 蔬菜水果店|蔬菜店水果店|水果店 grocery list: 购物单
gross,0,0,n. 总额，总数 adj. 总共的；粗野的；恶劣的；显而易见的 vt. 总共收入 gross: 总共的|总杆|总的 Bill Gross: 格罗斯|比尔·格罗斯|葛洛斯 gross profit: 毛利|毛利润|溢利总额
ground,0,0,n. 地面；土地；范围；战场 v. 研磨（grind的过去分词）；压迫 adj. 土地的；地面上的；磨碎的；磨过的 vt. 使接触地面；打基础；使搁浅 vi. 着陆；搁浅 Ground: 地电位|接地|地面 ground level: 地面|地面水平|基态能级 ground crew: 地勤人员|地面工作人员|地勤打工人们
group,0,0,n. 组；团体 adj. 群的；团体的 vt. 把…聚集；把…分组 vi. 聚合 Group: 成组|群组|圈子 Group Linked: 于前一图层编组|编组链接图层 Carlyle Group: 凯雷集团|凯雷投资集团|卡莱尔集团
grow,0,0,vi. 发展；生长；渐渐变得… vt. 使生长；种植；扩展 Grow: 扩大选区|生长|成长 grow up: 长大|成年|成熟 grow on: 加深对…的影响|使越来越感兴趣|加深对
growth,0,0,n. 增长；发展；生长；种植 growth: 增长|成长|生长 Growth Hormone: 生长激素|生长荷尔蒙|发育内分泌 Cyclic Growth: 循环生长|周期增长|循环增长
guarantee,0,0,n. 保证；担保；保证人；保证书；抵押品 vt. 保证；担保 guarantee: 担保|保证确定|保证 guarantee?: 保证 Average guarantee: 海损担保书|共同海损保证书|平均海损担保函
guard,0,0,n. 守卫；警戒；护卫队；防护装置 vi. 警惕 vt. 保卫；监视 guard: 后卫|警戒|护栏 on guard: 站岗|警惕|警戒 point guard: 控球后卫|组织后卫|得分后卫
guess,0,0,n. 猜测；推测 vi. 猜；推测；猜中 vt. 猜测；认为；推测；猜中 Guess: 盖儿斯|古依斯|我猜我猜我猜猜猜 Guess Show: 我猜我猜我猜猜猜 Guess right: 猜对
guest,0,0,n. 客人，宾客；顾客 adj. 客人的；特邀的，客座的 vt. 款待，招待 vi. 作客，寄宿 guest: 旅客|来宾|来宾帐户 The Guest: 客人 guest conductor: 客席指挥
guidance,0,0,n. 指导，引导；领导 guidance: 制导|指导|导航 inertial guidance: 惯性制导|惯性导航|惯性导引 Guidance Counselor: 指导顾问|辅导员|导咨询师
guide,0,0,n. 指南；向导；入门书 vt. 引导；带领；操纵 vi. 担任向导 guide: 指导|操纵|导游 Tourist Guide: 导游|旅游介绍|导游员 Axis  Guide: 轴套
guilt,0,0,n. 犯罪，过失；内疚 
guilty,0,0,adj. 有罪的；内疚的 guilty: 有罪的|基鲁提|原罪 GUILTY GEAR: 罪恶装备|圣骑士之战|罪恶工具 Presumed Guilty: 冤狱|无罪的判决|推定有罪
gulf,0,0,n. 海湾；深渊；分歧；漩涡 vt. 吞没 gulf: 海湾|海湾地区|波斯湾 Gulf News: 海湾新闻|海湾新闻报|他告诉海湾新闻社 Gulf Islands: 海湾群岛|高尔夫群岛|海湾岛
gum,0,0,n. 口香糖；树胶；橡皮 vt. 用胶粘，涂以树胶；使…有粘性 gum: 口香糖|树胶|牙龈 Gellan Gum: 结冷胶|洁冷胶 gum wood: 桉木|含树脂木材|皱纹树脂本
gun,0,0,n. 枪枝；枪状物；持枪歹徒 vt. 向…开枪；开大油门 vi. 用枪射击；加大油门快速前进 GUN: 枪|电子枪|荒野枪神 spray gun: 喷枪|喷漆枪|喷射枪 Gun Metal: 变形金刚|重拳出击|锡青铜
gunpowder,0,0,n. 火药；有烟火药 gunpowder: 火药|有烟火药|黑火药 Medieval Gunpowder: 中世纪火药 Gunpowder Plot: 火药阴谋|火药计谋|炸药阴谋案
gymnasium,0,0,n. 体育馆；健身房 Gymnasium: 体育馆效果|体育馆|体操房 gymnasium equipment: 健身用品 Capital Gymnasium: 首都体育馆
gym,0,0,n. 体育；体育馆；健身房
habit,0,0,n. 习惯，习性；嗜好 vt. 使穿衣 habit: 个人依习惯|习惯性|结晶外貌 habit formation: 习惯形成|习惯的养成|培养语言习惯 drug habit: 药物成瘾|吸毒习惯
habitual,0,0,adj. 习惯的；惯常的；习以为常的 habitual: 习惯的|常习的|习惯性的 Habitual Buyer: 习惯购买者 habitual dislocation: 习惯性脱位|习惯性脱臼
hail,0,0,n. 冰雹；致敬；招呼；一阵 vt. 招呼；猛发；致敬；向...欢呼；使象下雹样落下（过去式hailed，过去分词hailed，现在分词hailing，第三人称单数hails） vi. 下雹；招呼 int. 欢迎；万岁
hair,0,0,n. 头发；毛发；些微 adj. 毛发的；护理毛发的；用毛发制成的 vt. 除去…的毛发 vi. 生长毛发；形成毛状纤维 hair: 头发|毛发|梳头 hair brush: 发刷|理发刷|梳子 root hair: 根毛|跦祷
haircut,0,0,n. 理发；发型 Haircut: 理发|折扣|估值折扣 pixie haircut: 精灵短发 haircut percentage: 扣减百分率
half,0,0,n. 一半；半场；半学年 adj. 一半的；不完全的；半途的 adv. 一半地；部分地 half: 一半|半场|半一半 better half: 我的另一半|配偶|另一半 half time: 中场休息|半场|半期
hall,0,0,n. 门厅，走廊；会堂；食堂；学生宿舍 hall: 大会|大厅|公共空间大厅 town hall: 市政厅|城镇大厅|城镇 city hall: 市政厅|政府大厦|市政大厅
halt,0,0,n. 停止；立定；休息 vt. 使停止；使立定 vi. 停止；立定；踌躇，犹豫 halt: 停止|终止|高加速寿命试验 effective halt: 有效半衰期 halt point: 断点
ham,0,0,adj. 过火的；做作的 vi. 表演过火 vt. 演得过火 n. 火腿；业余无线电爱好者；蹩脚演员 
hamburger,0,0,n. 汉堡包，汉堡；牛肉饼，肉饼；碎牛肉 Hamburger: 汉堡包|牛肉饼|汉堡饱 Hamburger Harbour: 汉堡港 Double Hamburger: 双层汉堡|双层汉堡包
hammer,0,0,n. 铁锤；链球；[解剖] 锤骨；音锤 vi. 锤击；敲打；重复 vt. 锤击；锤打 hammer: 槌机|锤子|铁锤 hammer man: 锻工 air hammer: 气锤|空气锤|风锤
hamper,0,0,vt. 妨碍；束缚；使困累 n. 食盒，食篮；阻碍物
hand,0,0,n. 手，手艺；帮助；指针；插手 vt. 传递，交给；支持；搀扶 Hand: 手形|弹筒转杆|惊叹 at hand: 在手边|眼前|在手旁 hand out: 分发|散发|施舍
handbook,0,0,n. 手册；指南
handful,0,0,n. 少数；一把；棘手事 handful: 一把|满手|少量 Mighty handful: 五人团 handful of: 少数
handicap,0,0,n. 障碍；不利条件，不利的因素 vt. 妨碍，阻碍；使不利
handkerchief,0,0,n. 手帕；头巾，围巾 handkerchief: 手帕|手绢|手帕纸 broche handkerchief: 织花手帕 bandanna handkerchief: 班丹纳印花手帕
handle,0,0,n. [建] 把手；柄；手感；口实 vt. 处理；操作；运用；买卖；触摸 vi. 搬运；易于操纵 handle: 手柄|锅耳|锅把 control handle: 控制柄|控制手柄|操纵手柄 ball handle: 球形手柄|控球|球形把手
handout,0,0,n. 散发材料（免费发给的新闻通报）；上课老师发的印刷品；文字资料 	（会议上分发的）；施舍物 
handsome,0,0,adj. （男子）英俊的；可观的；大方的，慷慨的；健美而端庄的 Handsome: 英俊|帅的|潘 Handsome Lad: 英俊的小伙子 handsome man: 韩森曼
handwriting,0,0,n. 笔迹；书法；书写；手稿 v. 亲手写（handwrite的ing形式） Handwriting: 书法|笔迹|手迹 Handwriting Setting: 手写设置 handwriting writing: 字迹
handy,0,0,adj. 便利的；手边的，就近的；容易取得的；敏捷的 handy: 快捷|方便的|便利的 handy girl: 因特网咨询小姐 Handy Terminal: 掌上型终端机|终端机|手持终端
hang,0,0,n. 悬挂；暂停，中止 vt. 悬挂，垂下；装饰；绞死；使悬而未决 vi. 悬着，垂下；被绞死；悬而不决 Hang: 行|悬挂|中止 hang out: 出外玩儿|晾衣服|停留 hang about: 闲荡|聚在…临近|徘徊
happen,0,0,vi. 发生；碰巧；偶然遇到 happen: 发生|碰巧|半抗原 happen unexpectedly: 不期然而然 happen to: 碰巧|发生|偶然
happiness,0,0,n. 幸福 
happy,0,0,adj. 幸福的；高兴的；巧妙的 happy: 开心|快乐的|可挂式个性指示灯箱 Happy Together: 春光乍泄|嘉士伯啤酒广告歌曲|花好月圆 Happy Farm: 开心农场|高兴大农场|快乐农场
harbor,0,0,"n. 海港近义：port, havenn. 避难所近义：refuge, shelter    "
harbour,0,0,n. 海港（等于harbor）；避难所 vt. 庇护；藏匿；入港停泊 vi. 藏匿；入港停泊；庇护 Harbour: 海港|港口|港湾网络 Safe Harbour: 避风港|预|西部摇摆 Harbour City: 海港城
harden,0,0,vi. 变硬，变坚固；变坚强；变冷酷 vt. 使…变硬；使…坚强；使…冷酷；使…麻木不仁 harden: 硬化|加硬|使变硬 James Harden: 哈登 harden harden: 使变硬
hardly,0,0,adv. 几乎不，简直不；刚刚 hardly: 几乎不|刚刚|不十分 hardly any: 几乎没有|几乎什么也不 hardly when: 几乎未来得及
hardship,0,0,n. 困苦；苦难；艰难险阻 hardship: 艰难险阻|困苦|艰难 Undue Hardship: 过度重负|度重负|不应有的困难 exceptional hardship: 严重困难|极度困苦|异常的困苦
hardware,0,0,n. 计算机硬件；五金器具 hardware: 硬件|硬体|计算机硬件 Hardware Company: 五金公司|计算机软件开发公司 Hardware ToolBox: 硬件工具箱
hare,0,0,n. 野兔 hare: 野兔|兔子|黑尔 Roast hare: 烤野兔 Spiced hare: 五香兔肉
harm,0,0,n. 伤害；损害 vt. 伤害；危害；损害 HARM: 高速反辐射导弹|伤害|损伤 harm reduction: 降低危害|减少伤害|减低伤害 harm principle: 伤害原则|不为害的原则
harmful,0,0,adj. 有害的；能造成损害的 harmful: 有害的 harmful solids: 有害固相 harmful chemicals: 有害化合物
harmony,0,0,n. 协调；和睦；融洽；调和 harmony: 和谐|和声|协调性 monochromatic harmony: 单色谐调 bodily harmony: 身体和谐
harness,0,0,n. 马具；甲胄；挽具状带子；降落伞背带 vt. 治理；套；驾驭；披上甲胄 Harness: 安全带|线束|点火 wire harness: 线束|配线|连接线 Chest harness: 胸式安全带|安全带
harvest,0,0,n. 收获；产量；结果 vt. 收割；得到 vi. 收割庄稼 harvest: 收获|收割|收成 Harvest Festival: 丰收节|果蔬的节日|收获节 harvest mouse: 巢鼠|收割鼠
haste,0,0,n. 匆忙；急忙；轻率 vt. 赶快 vi. 匆忙；赶紧 haste: 匆忙|加速术|加速 haste rating: 加速等级|急速等级 haste bonus: 来自于魔法效应使得物体比正常移动得更快的奖励值
hasten,0,0,vt. 加速；使赶紧；催促 vi. 赶快；急忙 hasten: 催促|促进|赶快 in hasten: 急忙的 hasten to: 赶到|使加速
hasty,0,0,adj. 轻率的；匆忙的；草率的；性怠的 hasty: 匆忙的|急忙的|草率的 hasty attack: 仓卒进攻 hasty profiles: 速测断面图
hat,0,0,n. 帽子 vt. 给……戴上帽子 vi. 供应帽子；制造帽子 hat: 带沿的帽子|帽子(H A T)|礼帽 black hat: 黑帽|黑帽安全大会|黑帽大会 hat tree: 立式衣帽架|衣帽架|帽架
hatch,0,0,n. 孵化；舱口 vt. 孵；策划 vi. 孵化 hatch: 舱口|船舱|影线 Brands Hatch: 布兰兹哈奇|布兰兹哈奇站|哈奇赛道 hatch batten: 舱口压条|仓口压条|舱围压条
hate,0,0,n. 憎恨；反感 vt. 憎恨；厌恶；遗憾 vi. 仇恨 hate: 憎恨|怨恨|黑特 pho hate: 皮膜化成|磷酸盐|磷酸 Hate Eternal: 永恒的仇恨
hateful,0,0,adj. 可憎的；可恨的；可恶的 hateful: 可恨的|憎恨|可恶的 Hateful Shoulders: 憎恨角斗士护肩 Hateful Chest: 憎恨角斗士胸甲
hatred,0,0,n. 憎恨；怨恨；敌意 Hatred: 仇恨|憎恨|憎恶 religious hatred: 宗教仇恨 PURE HATRED: 激流金属
haul,0,0,n. 用力拖拉；努力得到的结果；拖，拉；捕获物；一网捕获的鱼量；拖运距离 vt. 拖运；拖拉 vi. 拖，拉；改变主意；改变方向
have,0,0,aux. 已经 vt. 有；让；拿；从事；允许 have: 拿着|花园|具有 have to: 不得不|必须|必须得 have some: 吃一点吧
hawk,0,0,n. 鹰；鹰派成员；掠夺他人的人 vi. 清嗓；咳嗽；像鹰一般地袭击 vt. 兜售，沿街叫卖；捕捉；咳出 hawk: 主战派|托灰板|抹灰托板 Kitty Hawk: 小鹰号|基蒂霍克|小鹰镇 war hawk: 好战分子|好战者
hay,0,0,n. 干草 vt. 把晒干 vi. 割草晒干 hay: 干草|合益|海伊 hay drier: 干草干燥机|牧草烘干机 Hay spot: 哈伊斑
hazard,0,0,n. 危险，冒险；冒险的事 vt. 赌运气；冒…的危险，使遭受危险 hazard: 危险|危害|危险因素 hazard to: 危险 water hazard: 水障碍|积水处|高尔夫球道上的河流
he,0,0,n. 男孩，男人；它（雄性动物） pron. 他 He: 氦|氦气|伊红 nian he: 年和|年河|粘合 he zuo: 合作|合做
head,0,0,n. 头；头痛；上端；最前的部分；理解力 adj. 头的；主要的；在顶端的 vt. 前进；用头顶；作为…的首领；站在…的前头；给…加标题 vi. 出发；成头状物；船驶往 head: 头部|磁头|海德 Head Office: 总公司|总部|总行 head coach: 主教练|总教练
headache,0,0,n. 头痛；麻烦；令人头痛之事 Headache: 头疼|头痛|令人头痛的事 headache pencil: 治头痛药笔 sick headache: 伴有呕吐的头痛
heading,0,0,"n. 标题；（足球）头球；信头 v. 用头顶（head的ing形式） heading: 标题|头球|台头 Heading,: 标目 heading blast: 超前工祖爆破|硐室爆破|阶段爆破"
headline,0,0,n. 大标题；内容提要；栏外标题；头版头条新闻 vt. 给…加标题；使成为注意中心；大力宣传 headline: 标题|要闻|新闻标题 Benefit headline: 利益性标题 headline:: 大字标题
headmaster,0,0,n. 校长 headmaster: 中学校长|校长|小学校长 headmaster:: 中小学校长 Transformers Headmaster: 头领战士|头领兵士|首级头子兵士
headquarters,0,0,n. 总部；指挥部；司令部 headquarters: 司令部|总公司|总部 IOC Headquarters: 国际奥委会总部 CCTV Headquarters: 中央电视台总部大楼
heal,0,0,vt. 治愈，痊愈；和解 vi. 痊愈 Heal: 治愈|修复 Flash Heal: 快速治疗 Heal All: 全体治疗
health,0,0,n. 健康；卫生；保健；兴旺 health: 健康状况|健康|张康才 Health care: 保健|医疗保健|医疗 health insurance: 健康保险|疾病保险|医疗保险
healthy,0,0,adj. 健康的，健全的；有益于健康的 healthy: 健康的|健康游戏|强壮的 Healthy Food: 健康食品|健康饮食|健康食物 Skin Healthy: 贞采源|贞彩源|贞采源防晒霜
heap,0,0,n. 堆；许多；累积 vt. 堆；堆积 vi. 堆起来 Heap: 堆|堆阵|大量 heap allocation: 堆分配|堆积配置|堆分派 native heap: 本机堆
hear,0,0,vi. 听；听见 vt. 听到，听；听说；审理 hear: 审理|听见|听到 hear out: 听完|听某人把话说完 Hear do: 听到
hearing,0,0,n. 听力；审讯，听讯 v. 听见（hear的ing形式）
heart,0,0,n. 心脏；感情；勇气；心形；要点 vt. 鼓励；铭记 vi. 结心 heart: 心脏|心形的|心部 sweet heart: 幸福接力棒|幸福接力|情人 Crazy Heart: 疯狂的心|狂野的心|声声相识
heartily,0,0,adv. 衷心地；热忱地；痛快地 
hearty,0,0,n. 朋友们；伙伴们 adj. 衷心的；丰盛的；健壮的；精神饱满的 
heat,0,0,n. 高温；压力；热度；热烈 vt. 使激动；把…加热 HEAT: 盗火线|热火|加热 Miami Heat: 迈阿密热浪队|迈阿密热火|迈阿密热队 heat resistance: 耐热性|热阻|耐热
heavily,0,0,adv. 沉重地；猛烈地；沉闷地 heavily: 大量地|猛烈地|沉重地 heavily landscaped: 遍植花木 heavily conducting: 强导通
heavy,0,0,n. 重物；严肃角色 adj. 沉重的；繁重的，巨大的；阴沉的 adv. 大量地；笨重地 [ 复数heavies 比较级heavier 最高级heaviest ] Heavy: 沉重的|重的|重型的 Heavy Metal: 重金属|重金属音乐|硬摇摆 heavy leather: 厚革|阳离子染色|重皮
hedge,0,0,n. 树篱；障碍 vt. 用树篱笆围住；避免作正面答复 vi. 用树篱围住；避免作正面答复 hedge: 套期保值|保值措施|对冲 hedge against: 套期保值|套期保値|套期守值 Short Hedge: 卖出套期保值|空头对冲|空头套期保值
heel,0,0,n. 脚后跟；踵 vt. 倾侧 vi. 倾侧 heel: 鞋后跟|后跟|脚跟 heel leather: 后跟皮|皮革类英语 cover heel: 包皮跟|包跟
height,0,0,n. 高地；高度；身高；顶点 height: 身高|高度|高程 height gauge: 测高规|高度计|测高计 Cap Height: 顶盖高度|顶面高度|下行线在大写字母高度
heighten,0,0,vt. 提高；加强；增高；使更显著 vi. 升高；变强
heir,0,0,n. [法] 继承人；后嗣；嗣子 heir: 继承人|继乘人|嗣子 legal heir: 法定继承人|合法继承人 Heir restarer: 继承人
helicopter,0,0,n. [航] 直升飞机 vt. 由直升机运送 vi. [航] 乘直升飞机 helicopter: 直升机|直升飞机|救难直升机 helicopter parents: 直升机父母|直升机家长|直升飞机式父母 Bell Helicopter: 贝尔直升机公司|贝尔直升机|贝尔
hello,0,0,n. 表示问候， 惊奇或唤起注意时的用语 int. 喂；哈罗 Hello: 你好|哈罗你好|哈啰 hello goodbye: 你好|你好再见|哈罗再会 Hello again: 再一次问好|回魂妻|东方神起
helmet,0,0,n. 钢盔，头盔 helmet: 安全帽|头盔|面罩 crash helmet: 防护帽|安全帽|头盔 ammonia helmet: 防氨面具
help,0,0,n. 帮助；补救办法；帮忙者；有益的东西 vt. 帮助；促进；治疗；补救 vi. 帮助；有用；招待 help: 交互帮助系统的描述|救命啊|你得到的一次帮助 Mechanical Help: 车辆修理|车辆补缀|车辆修缮 cannot help: 不得不|忍不住|禁不住
helpful,0,0,adj. 有帮助的；有益的 helpful: 有帮助的|助人的|有用的 the Helpful: 热心人 Being helpful: 协助他人
hemisphere,0,0,n. 半球
hen,0,0,n. 母鸡；女人；雌禽 hen: 母鸡|家庭肠内营养|雌鸡 hen duo: 很多|狠多 you hen: 有很|有狠|又很
hence,0,0,adv. 因此；今后 hence: 因此|所以|从此 go hence: 走开 hence-: 因此
henceforth,0,0,adv. 今后；自此以后
her,0,0,pron. 她的；她 her: 她的|受体|好的 Her moderm: 她的男人|她的汉子 her hair: 她的秀发|她的头发|她的头发图片
herd,0,0,n. 兽群，畜群；放牧人 vt. 放牧；使成群 vi. 成群，聚在一起 herd: 牛的统称|猪的统称|兽群 Herd Behavior: 羊群行为|羊群效应|从众行为 herd book: 家畜血统书|种畜登记簿
here,0,0,n. 这里 adv. 在这里；此时 int. 嘿！；喂！ Here: 这里|在这里|这儿 Lift Here: 由此吊起|由此起吊|在此起吊 split here: 此处撕开|英语作文网|此处扯开
heritage,0,0,n. 遗产；继承物    
hero,0,0,n. 英雄；男主角，男主人公 Hero: 英雄|律政英雄|金在中 hero worship: 英雄崇拜 Band Hero: 乐团英雄|乐队英雄|乐队英雌
heroic,0,0,n. 史诗；英勇行为 adj. 英雄的；英勇的；记叙英雄及其事迹的；夸张的 heroic: 英雄的|英雄式的|英勇的 Heroic Leap: 英勇跳跃 Heroic Strike: 英勇打击|英勇一击
heroin,0,0,n. 海洛因，吗啡
heroine,0,0,n. 女英雄；女杰 adj. 英雄式的 heroine: 女英雄|海洛因|女主角 Graceful Heroine: 优雅女主角 Gladiator Heroine: 斗士系列
hers,0,0,pron. 她的（所有格） hers: 她的|绝经后女性激素治疗与中风危险|肾综合征出血热 her hers: 她的 Hers syndrome: 糖原贮积症Ⅵ型
herself,0,0,pron. 她自己（she的反身代词）；她亲自 herself: 她自己|她本身|她亲自 herself?: 她自己 kick herself: 感羞耻|严厉自责
hesitate,0,0,vt. 踌躇，犹豫；有疑虑，不愿意 vi. 踌躇，犹豫；不愿 hesitate: 犹豫|迟疑|赤西仁 HESITATE V: 犹豫|忧郁|不情愿 you hesitate: 你犹豫不决|你犹豫
hesitation,0,0,n. 犹豫 
hey,0,0,n. 干草（等于hay） int. 喂！（引起注意等）；你好！（表示问候） 
hide,0,0,n. 躲藏；兽皮；躲藏处 vt. 隐藏；隐瞒；鞭打 vi. 隐藏 Hide: 隐藏|大件皮|藏 cattle hide: 大牛皮|牛皮|成牛皮 bull hide: 公牛皮
high,0,0,n. 高水平；天空；由麻醉品引起的快感；高压地带 adj. 高的；高级的；崇高的；高音调的 adv. 高；奢侈地 HIGH: 高音电平控制|高的|心情超好 high performance: 高性能的|高效能|性能优先 ride high: 得意扬扬|成功|自得扬扬
highjack,0,0,n. 劫持事件 vt. 抢夺（运输中的货物）；劫（行驶中的车、船、飞机） vi. 劫持，抢劫 
highland,0,0,n. 高地；丘陵地带 adj. 高原的；高地的 
highlight,0,0,vt. 强调；突出；使显著；加亮 n. 最精彩的部分；最重要的事情；加亮区
highly,0,0,adv. 高度地；非常；非常赞许地 highly: 高度地|味重的|高地 highly stressed: 高度受力 Highly Possible: 一级预测|政府决策类|一级猜测
highway,0,0,n. 公路，大路；捷径 highway: 公路|大路|总线 Lost Highway: 妖夜荒踪|迷掉高速马路|飞行公路 highway code: 交通法规|公路法规
hijack,0,0,vt. 抢劫；揩油 vi. 拦路抢劫 n. 劫持；威逼；敲诈
hill,0,0,n. 小山；丘陵；斜坡；山冈 Hill: 希尔|小山|李山岗 William Hill: 威廉希尔|威廉·希尔|威廉山庄 George Hill: 希尔
hillside,0,0,n. 山坡，山腹；山腰 hillside: 山坡|山腰|希尔赛 Hillside Homes: 山边新村|豪园 Hillside terracing: 广建梯田
hind,0,0,n. 雌鹿 adj. 后部的 
hinder,0,0,vi. 成为阻碍 vt. 阻碍；打扰 adj. 后面的
hinge,0,0,n. 铰链；枢纽；关键 vt. 给…安装铰链 vi. 依…而转移
hint,0,0,n. 暗示；线索 vt. 暗示；示意 vi. 示意 hint: 暗示|提示|医药卫生研究资讯网 hint at: 暗示|对别人暗示 root hint: 根提示|根线索
hire,0,0,n. 雇用，租用；租金，工钱 vt. 雇用；出租 vi. 雇用，租用；受雇 Hire: 雇|租金|有“雇” hire order: 租用单 Cycle hire: 自行车出租
historian,0,0,n. 历史学家 
historic,0,0,a. 有历史意义的
historical,0,0,adj. 历史的；史学的；基于史实的 historical: 历史的|历史片|历史上的 historical geology: 地史学|历史地质学 historical materialism: 历史唯物主义|历史唯物论|唯物史观
history,0,0,n. 历史，历史学；历史记录；来历 history: 历史|构造历史|史 occupational history: 工作经历|职业历|任务历练 Clinical History: 病例|病历
hit,0,0,n. 打；打击；（演出等）成功；讽刺 vt. 打击；袭击；碰撞；偶然发现；伤…的感情 vi. 打；打击；碰撞；偶然碰上 hit: 袭击|场幅|高度 hit parade: 流行歌曲排行榜|杀手天堂|时髦歌曲排行榜 sacrifice hit: 牺牲打
hitherto,0,0,adv. 迄今；至今
hobby,0,0,n. 嗜好；业余爱好 hobby: 爱好|兴趣|业余爱好 My Hobby: 我的业余爱好|我的爱好|我的嗜好 CORE HOBBY: 硬周边
hoist,0,0,n. 升起，吊起；起重机 vi. 升起；吊起 vt. （用绳索，起重机等）使升起
hold,0,0,n. 控制；保留 vi. 支持；有效；持续 vt. 持有；拥有；保存；拘留；约束或控制 HOLD: 保持|船舱|支点 hold up: 举起|抢劫|支撑 hold out: 伸出|维持|坚持
holder,0,0,n. 持有人；所有人；固定器；（台、架等）支持物 
hole,0,0,n. 洞，孔；洞穴，穴；突破口 vt. 凿洞 vi. 凿洞，穿孔；（高尔夫球等）进洞 Hole: 孔|空穴|空子 blow hole: 铸件气孔|破孔|喷水海岸 draw hole: 抽孔
holiday,0,0,n. 假日；节日；休息日 vi. 外出度假 holiday: 假期|假日|节假日 Roman Holiday: 罗马假日|罗马假期|如古罗马人以观看残忍博斗不乐 holiday rotation: 节假日轮流值班
hollow,0,0,n. 洞；山谷；窟窿 adj. 空的；中空的，空腹的；凹的；虚伪的 vt. 使成为空洞 adv. 彻底地；无用地 vi. 形成空洞 hollow: 空心的|挖空|空的 Hollow Man: 透明人|空心人|隐形人 hollow section: 空心截面|空心管|通
home,0,0,n. 家，住宅；产地；家乡；避难所 adj. 国内的，家庭的；有效的 vt. 归巢，回家 adv. 在家，回家；深入地 Home: 首页|旺铺首页|家园 Nursing Home: 护|护理院|疗养院 Home port: 船籍港
homework,0,0,n. 家庭作业，课外作业 
holy,0,0,n. 神圣的东西 adj. 圣洁的，神圣的；至善的 （俚）太棒了 holy: 神圣的|张万荣|纯净的 Holy Week: 圣周|受难周|大主日 Holy Spirit: 大地圣灵|圣灵|圣洁的精神
honest,0,0,adj. 诚实的，实在的；可靠的；坦率的 honest: 诚实的|百诚|老实的 honest jump: 一天的工作 honest injun: 真诚地
honesty,0,0,n. 诚实，正直 Honesty: 诚信|绝种好男人|诚实篇 Honesty OK: 没什么大不了 Honesty Life: 真心真意过一生
honey,0,0,n. 蜂蜜；宝贝；甜蜜 adj. 甘美的；蜂蜜似的 vt. 对…说甜言蜜语；加蜜使甜 vi. 奉承；说甜言蜜语 honey: 蜂蜜|汉妮|王心凌 honey wine: 蜜酒|蜂蜜酒 money Honey: 金钱宝贝|甜蜜的金钱|曼丽亨尼
honor,0,0,n. 荣誉；信用；头衔vt. 尊敬（等于honour）；给…以荣誉    
honour,0,0,n. 荣誉；尊敬；勋章 vt. 尊敬；[金融] 承兑；承兑远期票据 honour: 徽章|成绩优异的奖学金|荣誉 honour guard: 仪仗队|荣誉卫队 Honour System: 荣誉制度
honorable,0,0,adj. 光荣的；可敬的；高贵的 
